date,equipo_local_norm,equipo_visitante_norm,goles_local_num,goles_visitante_num,ranking_local,ranking_visitante,local_lastN_matches,local_lastN_wins,local_lastN_winrate,local_lastN_goals_for,local_lastN_goals_against,local_lastN_remates_total,local_lastN_remates_puerta,local_lastN_possession_avg,visitante_lastN_matches,visitante_lastN_wins,visitante_lastN_winrate,visitante_lastN_goals_for,visitante_lastN_goals_against,visitante_lastN_remates_total,visitante_lastN_remates_puerta,visitante_lastN_possession_avg,total_goles_partido,diferencia_goles_partido,resultado_texto,peso
2021-10-27,ferro carril oeste,san telmo,6,0,0.9411764705882353,0.05882352941176472,6,3,0.5,14,5,0,0,0.0,6,2,0.333,5,6,0,0,0.0,6,6,gana_local,1
2021-10-26,temperley,belgrano,3,2,0.7647058823529411,0.7058823529411764,6,1,0.167,4,3,0,0,0.0,6,3,0.5,7,2,0,0,0.0,5,1,gana_local,1
2021-10-26,estudiantes rio cuarto,deportivo riestra,2,0,0.08823529411764708,0.1470588235294118,6,0,0.0,4,5,0,0,0.0,6,1,0.167,2,2,0,0,0.0,2,2,gana_local,1
2021-10-25,instituto,brown adrogue,2,2,0.4117647058823529,0.3529411764705882,6,2,0.333,6,8,0,0,0.0,6,1,0.167,7,14,0,0,0.0,4,0,empate,1
2021-10-24,deportivo maipu,san martin tuc,0,2,0.4411764705882353,0.7941176470588236,6,2,0.333,6,9,0,0,4.167,6,2,0.333,5,2,0,0,0.0,2,-2,gana_visitante,1
2021-10-24,gimnasia jujuy,san martin sj,1,0,0.7352941176470589,0.32352941176470584,6,2,0.333,8,6,0,0,11.5,6,1,0.167,8,6,0,0,0.0,1,1,gana_local,1
2021-10-24,quilmes,nueva chicago,3,1,0.9411764705882353,0.08823529411764708,6,5,0.833,10,8,0,0,0.0,6,1,0.167,5,7,0,0,0.0,4,2,gana_local,1
2021-10-24,agropecuario,alte brown,3,1,0.2941176470588235,0.7647058823529411,6,5,0.833,9,2,0,0,0.0,6,3,0.5,7,4,0,0,0.0,4,2,gana_local,1
2021-10-23,tigre,chacarita,1,0,0.9117647058823529,0.02941176470588236,6,2,0.333,8,7,0,0,5.0,6,0,0.0,3,7,0,0,0.0,1,1,gana_local,1
2021-10-23,alvarado,atlanta,1,0,0.6176470588235294,0.32352941176470584,6,1,0.167,1,5,0,0,0.0,6,1,0.167,6,10,0,0,0.0,1,1,gana_local,1
2021-10-23,deportivo moron,def de belgrano,3,0,0.7058823529411764,0.1470588235294118,6,2,0.333,3,5,0,0,0.0,6,2,0.333,3,4,0,0,0.0,3,3,gana_local,1
2021-10-23,all boys,almagro,1,1,0.0,0.17647058823529416,6,3,0.5,10,5,0,0,0.0,6,2,0.333,11,6,0,0,0.0,2,0,empate,1
2021-10-23,barracas central,guillermo brown,0,0,1.0,0.6470588235294117,6,2,0.333,8,8,0,0,3.333,6,1,0.167,5,5,0,0,0.0,0,0,empate,1
2021-10-23,ca estudiantes,ca mitre,5,0,0.38235294117647056,0.3529411764705882,6,2,0.333,5,4,0,0,0.0,6,3,0.5,11,7,0,0,0.0,5,5,gana_local,1
2021-10-23,tristan suarez,villa dalmine,1,1,0.5588235294117647,0.17647058823529416,6,1,0.167,7,11,0,0,10.0,6,4,0.667,8,5,0,0,0.0,2,0,empate,1
2021-10-23,independiente rivadavia,atl rafaela,3,2,0.8529411764705882,0.23529411764705888,6,2,0.333,9,13,0,0,0.0,6,2,0.333,6,6,0,0,0.0,5,1,gana_local,1
2021-10-22,club a guemes,santamarina,3,0,0.47058823529411764,0.4411764705882353,6,2,0.333,6,8,0,0,0.0,6,0,0.0,1,4,0,0,0.0,3,3,gana_local,1
2021-10-20,villa dalmine,ferro carril oeste,1,1,0.2647058823529411,0.9411764705882353,6,4,0.667,10,7,0,0,0.0,6,3,0.5,13,4,0,0,0.0,2,0,empate,1
2021-10-19,ca mitre,alvarado,1,0,0.32352941176470584,0.7058823529411764,6,2,0.333,11,8,0,0,0.0,6,1,0.167,1,4,0,0,0.0,1,1,gana_local,1
2021-10-19,san martin tuc,temperley,2,1,0.8529411764705882,0.7941176470588236,6,2,0.333,6,2,0,0,0.0,6,1,0.167,3,1,0,0,0.0,3,1,gana_local,1
2021-10-19,belgrano,estudiantes rio cuarto,1,1,0.5588235294117647,0.3529411764705882,6,4,0.667,9,1,0,0,0.0,6,0,0.0,4,5,0,0,0.0,2,0,empate,1
2021-10-18,atlanta,tigre,0,0,0.2941176470588235,0.9117647058823529,6,1,0.167,7,11,0,0,0.0,6,3,0.5,12,7,0,0,5.0,0,0,empate,1
2021-10-18,deportivo riestra,gimnasia mendoza,0,0,0.11764705882352944,0.20588235294117652,6,2,0.333,5,3,0,0,0.0,6,1,0.167,8,12,0,0,0.0,0,0,empate,1
2021-10-18,san telmo,deportivo moron,0,1,0.02941176470588236,0.8235294117647058,6,2,0.333,8,8,0,0,0.0,6,1,0.167,2,7,0,0,0.0,1,-1,gana_visitante,1
2021-10-17,chacarita,quilmes,1,3,0.0,0.9411764705882353,6,0,0.0,2,4,0,0,0.0,6,4,0.667,8,10,0,0,0.0,4,-2,gana_visitante,1
2021-10-17,guillermo brown,instituto,1,1,0.6176470588235294,0.4411764705882353,6,2,0.333,5,4,0,0,0.0,6,2,0.333,6,9,0,0,0.0,2,0,empate,1
2021-10-17,independiente rivadavia,all boys,2,2,0.8529411764705882,0.05882352941176472,6,3,0.5,9,11,0,0,0.0,6,3,0.5,8,4,0,0,0.0,4,0,empate,1
2021-10-17,nueva chicago,agropecuario,1,2,0.05882352941176472,0.5294117647058824,6,1,0.167,4,7,0,0,0.0,6,4,0.667,7,3,0,0,0.0,3,-1,gana_visitante,1
2021-10-17,san martin sj,tristan suarez,4,0,0.23529411764705888,0.5,6,1,0.167,5,6,0,0,0.0,6,2,0.333,9,8,0,0,10.0,4,4,gana_local,1
2021-10-17,alte brown,deportivo maipu,1,0,0.7352941176470589,0.2647058823529411,6,2,0.333,6,4,0,0,0.0,6,2,0.333,6,9,0,0,0.0,1,1,gana_local,1
2021-10-16,santamarina,almagro,1,1,0.32352941176470584,0.17647058823529416,6,0,0.0,0,5,0,0,0.0,6,2,0.333,10,6,0,0,0.0,2,0,empate,1
2021-10-16,brown adrogue,gimnasia jujuy,1,1,0.32352941176470584,0.7352941176470589,6,2,0.333,8,13,0,0,0.0,6,3,0.5,8,5,0,0,15.333,2,0,empate,1
2021-10-16,atl rafaela,barracas central,0,2,0.17647058823529416,0.9705882352941176,6,2,0.333,7,5,0,0,0.0,6,1,0.167,6,8,0,0,0.0,2,-2,gana_visitante,1
2021-10-15,def de belgrano,club a guemes,1,0,0.08823529411764708,0.5882352941176471,6,1,0.167,2,5,0,0,0.0,6,2,0.333,7,8,0,0,0.0,1,1,gana_local,1
2021-10-13,gimnasia mendoza,belgrano,0,3,0.20588235294117652,0.6176470588235294,6,1,0.167,8,9,0,0,0.0,6,3,0.5,6,2,0,0,0.0,3,-3,gana_visitante,1
2021-10-12,tigre,ca mitre,3,3,0.9117647058823529,0.5294117647058824,6,3,0.5,10,5,0,0,5.0,6,2,0.333,8,5,0,0,0.0,6,0,empate,1
2021-10-12,temperley,alte brown,0,0,0.7058823529411764,0.7941176470588236,6,1,0.167,3,1,0,0,0.0,6,3,0.5,9,4,0,0,0.0,0,0,empate,1
2021-10-11,estudiantes rio cuarto,san martin tuc,0,0,0.3529411764705882,0.8235294117647058,6,0,0.0,5,6,0,0,0.0,6,3,0.5,9,3,0,0,0.0,0,0,empate,1
2021-10-11,agropecuario,chacarita,1,0,0.6764705882352942,0.0,6,4,0.667,9,4,0,0,0.0,6,0,0.0,2,6,0,0,0.0,1,1,gana_local,1
2021-10-11,deportivo maipu,nueva chicago,0,2,0.23529411764705888,0.05882352941176472,6,2,0.333,6,11,0,0,0.0,6,0,0.0,3,10,0,0,0.0,2,-2,gana_visitante,1
2021-10-11,all boys,santamarina,0,0,0.05882352941176472,0.3529411764705882,6,3,0.5,8,4,0,0,0.0,6,0,0.0,1,6,0,0,0.0,0,0,empate,1
2021-10-11,ferro carril oeste,san martin sj,3,2,0.9411764705882353,0.5,6,3,0.5,13,3,0,0,0.0,6,1,0.167,4,5,0,0,0.0,5,1,gana_local,1
2021-10-09,alvarado,ca estudiantes,0,1,0.6470588235294117,0.5294117647058824,6,1,0.167,1,3,0,0,0.0,6,1,0.167,5,5,0,0,0.0,1,-1,gana_visitante,1
2021-10-09,almagro,def de belgrano,2,0,0.1470588235294118,0.2941176470588235,6,2,0.333,9,6,0,0,0.0,6,1,0.167,2,6,0,0,0.0,2,2,gana_local,1
2021-10-09,quilmes,atlanta,2,1,0.9411764705882353,0.2941176470588235,6,4,0.667,7,9,0,0,0.0,6,1,0.167,7,12,0,0,0.0,3,1,gana_local,1
2021-10-09,barracas central,independiente rivadavia,1,3,0.9705882352941176,0.8529411764705882,6,1,0.167,5,7,0,0,0.0,6,3,0.5,8,10,0,0,0.0,4,-2,gana_visitante,1
2021-10-09,deportivo moron,villa dalmine,0,2,0.7941176470588236,0.23529411764705888,6,2,0.333,4,5,0,0,0.0,6,3,0.5,8,7,0,0,0.0,2,-2,gana_visitante,1
2021-10-09,gimnasia jujuy,guillermo brown,3,1,0.7058823529411764,0.5882352941176471,6,2,0.333,5,6,0,0,11.5,6,2,0.333,5,2,0,0,0.0,4,2,gana_local,1
2021-10-09,tristan suarez,brown adrogue,2,2,0.3529411764705882,0.2941176470588235,6,3,0.5,9,6,0,0,10.0,6,3,0.5,9,11,0,0,0.0,4,0,empate,1
2021-10-08,instituto,atl rafaela,2,1,0.2941176470588235,0.08823529411764708,6,1,0.167,5,11,0,0,0.0,6,2,0.333,6,4,0,0,0.0,3,1,gana_local,1
2021-10-08,club a guemes,san telmo,1,1,0.5,0.02941176470588236,6,2,0.333,6,9,0,0,0.0,6,3,0.5,9,8,0,0,0.0,2,0,empate,1
2021-10-05,nueva chicago,temperley,0,0,0.20588235294117652,0.7058823529411764,6,0,0.0,3,13,0,0,0.0,6,1,0.167,4,2,0,0,0.0,0,0,empate,1
2021-10-05,alte brown,estudiantes rio cuarto,1,1,0.7941176470588236,0.2941176470588235,6,4,0.667,10,4,0,0,0.0,6,0,0.0,4,5,0,0,0.0,2,0,empate,1
2021-10-04,san martin tuc,gimnasia mendoza,3,1,0.8235294117647058,0.1470588235294118,6,3,0.5,9,2,0,0,0.0,6,1,0.167,7,6,0,0,0.0,4,2,gana_local,1
2021-10-04,atlanta,agropecuario,0,3,0.23529411764705888,0.7352941176470589,6,2,0.333,8,9,0,0,0.0,6,3,0.5,6,6,0,0,0.0,3,-3,gana_visitante,1
2021-10-04,def de belgrano,santamarina,0,0,0.20588235294117652,0.2941176470588235,6,1,0.167,3,7,0,0,0.0,6,1,0.167,2,6,0,0,0.0,0,0,empate,1
2021-10-03,ca mitre,quilmes,4,0,0.5,1.0,6,1,0.167,4,7,0,0,0.0,6,4,0.667,9,7,0,0,0.0,4,4,gana_local,1
2021-10-03,brown adrogue,ferro carril oeste,1,3,0.32352941176470584,0.9411764705882353,6,3,0.5,10,10,0,0,0.0,6,2,0.333,10,2,0,0,0.0,4,-2,gana_visitante,1
2021-10-03,independiente rivadavia,instituto,2,1,0.8529411764705882,0.5588235294117647,6,2,0.333,7,10,0,0,0.0,6,2,0.333,6,10,0,0,0.0,3,1,gana_local,1
2021-10-02,san martin sj,deportivo moron,1,1,0.2941176470588235,0.7352941176470589,6,2,0.333,4,4,0,0,0.0,6,2,0.333,4,6,0,0,0.0,2,0,empate,1
2021-10-02,ca estudiantes,tigre,2,1,0.6176470588235294,0.8823529411764706,6,0,0.0,3,4,0,0,0.0,6,3,0.5,9,3,0,0,5.0,3,1,gana_local,1
2021-10-02,guillermo brown,tristan suarez,0,0,0.5,0.3529411764705882,6,2,0.333,6,3,0,0,0.0,6,3,0.5,9,8,0,0,13.333,0,0,empate,1
2021-10-02,chacarita,deportivo maipu,1,2,0.0,0.17647058823529416,6,0,0.0,2,7,0,0,0.0,6,1,0.167,4,11,0,0,0.0,3,-1,gana_visitante,1
2021-10-02,barracas central,all boys,2,1,0.9411764705882353,0.11764705882352944,6,1,0.167,4,6,0,0,0.0,6,4,0.667,9,2,0,0,0.0,3,1,gana_local,1
2021-10-02,belgrano,deportivo riestra,1,0,0.6176470588235294,0.05882352941176472,6,3,0.5,7,3,0,0,0.0,6,3,0.5,7,2,0,0,0.0,1,1,gana_local,1
2021-10-01,atl rafaela,gimnasia jujuy,2,0,0.08823529411764708,0.7352941176470589,6,1,0.167,4,5,0,0,0.0,6,2,0.333,5,4,0,0,15.333,2,2,gana_local,1
2021-10-01,villa dalmine,club a guemes,2,1,0.38235294117647056,0.5,6,2,0.333,6,7,0,0,0.0,6,2,0.333,5,8,0,0,0.0,3,1,gana_local,1
2021-10-01,san telmo,almagro,2,1,0.02941176470588236,0.2941176470588235,6,2,0.333,9,9,0,0,0.0,6,2,0.333,9,5,0,0,0.0,3,1,gana_local,1
2021-09-29,all boys,def de belgrano,2,0,0.05882352941176472,0.20588235294117652,6,3,0.5,7,3,0,0,0.0,6,2,0.333,5,5,0,0,0.0,2,2,gana_local,1
2021-09-28,deportivo moron,brown adrogue,0,2,0.7647058823529411,0.2647058823529411,6,3,0.5,6,4,0,0,0.0,6,2,0.333,8,11,0,0,0.0,2,-2,gana_visitante,1
2021-09-26,deportivo maipu,atlanta,3,2,0.2941176470588235,0.11764705882352944,6,1,0.167,3,9,0,0,0.0,6,2,0.333,6,9,0,0,0.0,5,1,gana_local,1
2021-09-26,instituto,barracas central,1,0,0.4411764705882353,1.0,6,1,0.167,6,11,0,0,0.0,6,2,0.333,5,5,0,0,0.0,1,1,gana_local,1
2021-09-26,gimnasia mendoza,alte brown,3,3,0.05882352941176472,0.7941176470588236,6,2,0.333,6,3,0,0,0.0,6,5,0.833,8,1,0,0,0.0,6,0,empate,1
2021-09-26,gimnasia jujuy,independiente rivadavia,1,1,0.7352941176470589,0.9117647058823529,6,2,0.333,4,5,0,0,11.5,6,3,0.5,7,9,0,0,0.0,2,0,empate,1
2021-09-25,tigre,alvarado,1,0,0.8823529411764706,0.4411764705882353,6,3,0.5,10,3,0,0,5.0,6,1,0.167,1,4,0,0,0.0,1,1,gana_local,1
2021-09-25,agropecuario,ca mitre,1,0,0.7941176470588236,0.5882352941176471,6,3,0.5,6,6,0,0,0.0,6,1,0.167,5,8,0,0,0.0,1,1,gana_local,1
2021-09-25,almagro,villa dalmine,1,2,0.2647058823529411,0.5588235294117647,6,2,0.333,8,4,0,0,0.0,6,2,0.333,5,6,0,0,0.0,3,-1,gana_visitante,1
2021-09-25,ferro carril oeste,guillermo brown,0,0,0.9705882352941176,0.47058823529411764,6,3,0.5,12,2,0,0,0.0,6,3,0.5,8,4,0,0,0.0,0,0,empate,1
2021-09-25,club a guemes,san martin sj,1,0,0.4117647058823529,0.3529411764705882,6,1,0.167,5,9,0,0,0.0,6,3,0.5,5,3,0,0,0.0,1,1,gana_local,1
2021-09-25,santamarina,san telmo,0,2,0.32352941176470584,0.05882352941176472,6,1,0.167,2,5,0,0,0.0,6,1,0.167,8,11,0,0,0.0,2,-2,gana_visitante,1
2021-09-25,tristan suarez,atl rafaela,1,2,0.38235294117647056,0.17647058823529416,6,3,0.5,8,8,0,0,10.0,6,0,0.0,2,6,0,0,0.0,3,-1,gana_visitante,1
2021-09-25,quilmes,ca estudiantes,2,1,0.9411764705882353,0.6470588235294117,6,3,0.5,7,6,0,0,0.0,6,0,0.0,2,3,0,0,0.0,3,1,gana_local,1
2021-09-25,deportivo riestra,san martin tuc,0,0,0.02941176470588236,0.8235294117647058,6,4,0.667,8,2,0,0,0.0,6,3,0.5,9,2,0,0,0.0,0,0,empate,1
2021-09-25,temperley,chacarita,0,0,0.6176470588235294,0.0,6,1,0.167,6,4,0,0,0.0,6,0,0.0,3,9,0,0,0.0,0,0,empate,1
2021-09-24,estudiantes rio cuarto,nueva chicago,1,1,0.23529411764705888,0.11764705882352944,6,0,0.0,3,4,0,0,0.0,6,1,0.167,5,14,0,0,0.0,2,0,empate,1
2021-09-23,deportivo moron,atl rafaela,0,0,0.7352941176470589,0.38235294117647056,6,3,0.5,6,6,0,0,0.0,6,0,0.0,4,8,0,0,0.0,0,0,empate,1
2021-09-21,san martin tuc,belgrano,0,0,0.8529411764705882,0.7058823529411764,6,3,0.5,9,2,0,0,0.0,6,3,0.5,7,3,0,0,0.0,0,0,empate,1
2021-09-20,instituto,all boys,1,2,0.5882352941176471,0.1470588235294118,6,1,0.167,6,10,0,0,0.0,6,2,0.333,5,2,0,0,0.0,3,-1,gana_visitante,1
2021-09-19,alvarado,quilmes,0,1,0.3529411764705882,1.0,6,2,0.333,3,4,0,0,0.0,6,3,0.5,9,6,0,0,0.0,1,-1,gana_visitante,1
2021-09-19,independiente rivadavia,tristan suarez,1,2,0.9117647058823529,0.2941176470588235,6,3,0.5,7,8,0,0,0.0,6,3,0.5,8,7,0,0,13.333,3,-1,gana_visitante,1
2021-09-19,atlanta,temperley,1,1,0.08823529411764708,0.6470588235294117,6,2,0.333,5,9,0,0,0.0,6,1,0.167,5,4,0,0,0.0,2,0,empate,1
2021-09-19,san telmo,def de belgrano,0,0,0.23529411764705888,0.08823529411764708,6,1,0.167,10,13,0,0,0.0,6,2,0.333,6,6,0,0,0.0,0,0,empate,1
2021-09-18,alte brown,deportivo riestra,1,0,0.7941176470588236,0.02941176470588236,6,4,0.667,7,1,0,0,0.0,6,4,0.667,9,3,0,0,0.0,1,1,gana_local,1
2021-09-18,chacarita,estudiantes rio cuarto,0,0,0.0,0.2647058823529411,6,0,0.0,5,12,0,0,0.0,6,0,0.0,3,4,0,0,0.0,0,0,empate,1
2021-09-18,guillermo brown,deportivo moron,0,1,0.47058823529411764,0.7647058823529411,6,3,0.5,9,4,0,0,0.0,6,3,0.5,6,6,0,0,0.0,1,-1,gana_visitante,1
2021-09-18,barracas central,gimnasia jujuy,1,1,0.9411764705882353,0.7352941176470589,6,2,0.333,6,6,0,0,0.0,6,2,0.333,4,5,0,0,15.333,2,0,empate,1
2021-09-18,ca estudiantes,agropecuario,1,1,0.6176470588235294,0.7647058823529411,6,0,0.0,1,2,0,0,0.0,6,3,0.5,6,6,0,0,0.0,2,0,empate,1
2021-09-18,villa dalmine,santamarina,1,0,0.6176470588235294,0.20588235294117652,6,1,0.167,5,7,0,0,0.0,6,1,0.167,4,6,0,0,0.0,1,1,gana_local,1
2021-09-18,ca mitre,deportivo maipu,3,1,0.5,0.4411764705882353,6,0,0.0,2,7,0,0,0.0,6,2,0.333,4,6,0,0,0.0,4,2,gana_local,1
2021-09-17,nueva chicago,gimnasia mendoza,1,2,0.11764705882352944,0.05882352941176472,6,2,0.333,5,12,0,0,0.0,6,1,0.167,4,4,0,0,0.0,3,-1,gana_visitante,1
2021-09-17,san martin sj,almagro,1,1,0.20588235294117652,0.1470588235294118,6,3,0.5,4,3,0,0,0.0,6,2,0.333,8,4,0,0,0.0,2,0,empate,1
2021-09-17,brown adrogue,club a guemes,1,3,0.38235294117647056,0.5294117647058824,6,3,0.5,8,8,0,0,0.0,6,0,0.0,3,9,0,0,0.0,4,-2,gana_visitante,1
2021-09-17,atl rafaela,ferro carril oeste,1,1,0.4117647058823529,0.9411764705882353,6,0,0.0,3,8,0,0,0.0,6,3,0.5,11,1,0,0,0.0,2,0,empate,1
2021-09-14,quilmes,tigre,2,1,1.0,0.8823529411764706,6,3,0.5,9,6,0,0,0.0,6,4,0.667,12,2,0,0,0.0,3,1,gana_local,1
2021-09-13,all boys,san telmo,3,0,0.32352941176470584,0.23529411764705888,6,1,0.167,3,3,0,0,0.0,6,2,0.333,11,10,0,0,0.0,3,3,gana_local,1
2021-09-11,belgrano,alte brown,0,1,0.6764705882352942,0.7941176470588236,6,4,0.667,10,2,0,0,0.0,6,4,0.667,8,2,0,0,0.0,1,-1,gana_visitante,1
2021-09-10,estudiantes rio cuarto,atlanta,1,2,0.32352941176470584,0.05882352941176472,6,0,0.0,3,3,0,0,0.0,6,1,0.167,3,9,0,0,0.0,3,-1,gana_visitante,1
2021-09-10,gimnasia mendoza,chacarita,1,1,0.17647058823529416,0.0,6,1,0.167,3,6,0,0,0.0,6,1,0.167,7,11,0,0,0.0,2,0,empate,1
2021-09-10,agropecuario,alvarado,1,0,0.7941176470588236,0.2941176470588235,6,3,0.5,7,6,0,0,0.0,6,2,0.333,3,6,0,0,0.0,1,1,gana_local,1
2021-09-10,deportivo maipu,ca estudiantes,0,0,0.38235294117647056,0.5882352941176471,6,3,0.5,5,6,0,0,0.0,6,0,0.0,1,2,0,0,0.0,0,0,empate,1
2021-09-10,almagro,brown adrogue,5,0,0.1470588235294118,0.3529411764705882,6,1,0.167,5,6,0,0,0.0,6,3,0.5,9,4,0,0,0.0,5,5,gana_local,1
2021-09-10,temperley,ca mitre,2,0,0.5882352941176471,0.5588235294117647,6,0,0.0,3,6,0,0,0.0,6,0,0.0,2,5,0,0,0.0,2,2,gana_local,1
2021-09-10,def de belgrano,villa dalmine,2,0,0.08823529411764708,0.7058823529411764,6,1,0.167,4,6,0,0,0.0,6,2,0.333,6,5,0,0,0.0,2,2,gana_local,1
2021-09-10,deportivo riestra,nueva chicago,2,0,0.02941176470588236,0.05882352941176472,6,3,0.5,8,6,0,0,0.0,6,2,0.333,5,11,0,0,0.0,2,2,gana_local,1
2021-09-10,santamarina,san martin sj,0,0,0.08823529411764708,0.1470588235294118,6,1,0.167,4,6,0,0,0.0,6,3,0.5,4,3,0,0,0.0,0,0,empate,1
2021-09-10,tristan suarez,barracas central,2,2,0.4411764705882353,0.9411764705882353,6,3,0.5,6,5,0,0,10.0,6,2,0.333,4,4,0,0,0.0,4,0,empate,1
2021-09-10,ferro carril oeste,independiente rivadavia,6,0,0.9411764705882353,0.8529411764705882,6,2,0.333,5,2,0,0,0.0,6,3,0.5,7,3,0,0,0.0,6,6,gana_local,1
2021-09-08,gimnasia jujuy,instituto,2,0,0.6764705882352942,0.47058823529411764,6,1,0.167,4,7,0,0,11.5,6,1,0.167,6,8,0,0,0.0,2,2,gana_local,1
2021-09-08,club a guemes,guillermo brown,0,3,0.5882352941176471,0.3529411764705882,6,0,0.0,3,6,0,0,0.0,6,2,0.333,6,4,0,0,0.0,3,-3,gana_visitante,1
2021-09-05,atlanta,gimnasia mendoza,1,1,0.17647058823529416,0.1470588235294118,6,1,0.167,2,11,0,0,0.0,6,1,0.167,2,7,0,0,0.0,2,0,empate,1
2021-09-05,ca mitre,estudiantes rio cuarto,1,1,0.5588235294117647,0.17647058823529416,6,1,0.167,2,4,0,0,0.0,6,0,0.0,2,3,0,0,0.0,2,0,empate,1
2021-09-05,nueva chicago,belgrano,0,2,0.02941176470588236,0.5882352941176471,6,2,0.333,6,10,0,0,0.0,6,3,0.5,8,2,0,0,0.0,2,-2,gana_visitante,1
2021-09-04,alte brown,san martin tuc,0,0,0.8823529411764706,0.7941176470588236,6,5,0.833,9,2,0,0,0.0,6,3,0.5,9,4,0,0,0.0,0,0,empate,1
2021-09-04,alvarado,deportivo maipu,1,0,0.1470588235294118,0.4117647058823529,6,2,0.333,4,6,0,0,0.0,6,3,0.5,5,7,0,0,0.0,1,1,gana_local,1
2021-09-04,guillermo brown,almagro,1,0,0.5294117647058824,0.32352941176470584,6,1,0.167,5,7,0,0,0.0,6,1,0.167,6,6,0,0,0.0,1,1,gana_local,1
2021-09-04,independiente rivadavia,deportivo moron,2,0,0.8529411764705882,0.7352941176470589,6,2,0.333,6,4,0,0,0.0,6,4,0.667,9,4,0,0,0.0,2,2,gana_local,1
2021-09-04,brown adrogue,santamarina,2,0,0.20588235294117652,0.08823529411764708,6,3,0.5,10,4,0,0,0.0,6,1,0.167,4,5,0,0,0.0,2,2,gana_local,1
2021-09-04,ca estudiantes,temperley,0,0,0.5882352941176471,0.6764705882352942,6,0,0.0,2,4,0,0,0.0,6,0,0.0,4,7,0,0,0.0,0,0,empate,1
2021-09-04,chacarita,deportivo riestra,0,0,0.0,0.05882352941176472,6,2,0.333,9,12,0,0,0.0,6,3,0.5,9,8,0,0,0.0,0,0,empate,1
2021-09-04,gimnasia jujuy,all boys,1,0,0.7647058823529411,0.47058823529411764,6,1,0.167,4,7,0,0,11.5,6,1,0.167,3,5,0,0,0.0,1,1,gana_local,1
2021-09-04,instituto,tristan suarez,1,2,0.38235294117647056,0.4117647058823529,6,1,0.167,5,8,0,0,0.0,6,2,0.333,5,5,0,0,13.333,3,-1,gana_visitante,1
2021-09-04,villa dalmine,san telmo,3,3,0.6470588235294117,0.11764705882352944,6,2,0.333,4,3,0,0,0.0,6,2,0.333,10,10,0,0,0.0,6,0,empate,1
2021-09-04,tigre,agropecuario,2,0,0.7941176470588236,0.8529411764705882,6,3,0.5,10,2,0,0,0.0,6,3,0.5,7,5,0,0,0.0,2,2,gana_local,1
2021-09-03,atl rafaela,club a guemes,1,1,0.32352941176470584,0.5,6,0,0.0,2,9,0,0,0.0,6,0,0.0,3,6,0,0,0.0,2,0,empate,1
2021-09-03,san martin sj,def de belgrano,1,0,0.1470588235294118,0.17647058823529416,6,3,0.5,5,3,0,0,0.0,6,2,0.333,6,5,0,0,0.0,1,1,gana_local,1
2021-09-03,barracas central,ferro carril oeste,0,0,0.9411764705882353,0.9705882352941176,6,3,0.5,7,6,0,0,0.0,6,2,0.333,6,3,0,0,0.0,0,0,empate,1
2021-08-31,deportivo riestra,atlanta,3,1,0.05882352941176472,0.20588235294117652,6,3,0.5,7,7,0,0,0.0,6,1,0.167,1,8,0,0,0.0,4,2,gana_local,1
2021-08-30,estudiantes rio cuarto,ca estudiantes,1,1,0.20588235294117652,0.5882352941176471,6,0,0.0,2,3,0,0,0.0,6,0,0.0,2,4,0,0,0.0,2,0,empate,1
2021-08-30,belgrano,chacarita,3,0,0.6764705882352942,0.0,6,3,0.5,8,4,0,0,0.0,6,2,0.333,9,9,0,0,0.0,3,3,gana_local,1
2021-08-30,san martin tuc,nueva chicago,3,1,0.7647058823529411,0.02941176470588236,6,3,0.5,7,3,0,0,4.333,6,2,0.333,6,8,0,0,0.0,4,2,gana_local,1
2021-08-29,deportivo moron,barracas central,2,0,0.7058823529411764,0.9411764705882353,6,3,0.5,7,6,0,0,0.0,6,4,0.667,8,4,0,0,0.0,2,2,gana_local,1
2021-08-29,ferro carril oeste,instituto,3,1,0.9705882352941176,0.32352941176470584,6,1,0.167,4,4,0,0,0.0,6,2,0.333,5,5,0,0,0.0,4,2,gana_local,1
2021-08-29,santamarina,guillermo brown,1,1,0.05882352941176472,0.5882352941176471,6,1,0.167,4,6,0,0,0.0,6,1,0.167,4,9,0,0,0.0,2,0,empate,1
2021-08-28,def de belgrano,brown adrogue,0,3,0.11764705882352944,0.47058823529411764,6,3,0.5,9,3,0,0,0.0,6,2,0.333,7,6,0,0,0.0,3,-3,gana_visitante,1
2021-08-28,agropecuario,quilmes,3,1,0.7941176470588236,0.9705882352941176,6,3,0.5,5,4,0,0,0.0,6,3,0.5,10,6,0,0,0.0,4,2,gana_local,1
2021-08-28,all boys,villa dalmine,0,0,0.4117647058823529,0.6470588235294117,6,2,0.333,6,5,0,0,0.0,6,2,0.333,4,4,0,0,0.0,0,0,empate,1
2021-08-28,almagro,atl rafaela,1,0,0.23529411764705888,0.3529411764705882,6,1,0.167,7,7,0,0,0.0,6,1,0.167,4,8,0,0,0.0,1,1,gana_local,1
2021-08-28,gimnasia mendoza,ca mitre,0,0,0.1470588235294118,0.47058823529411764,6,2,0.333,4,7,0,0,0.0,6,1,0.167,3,6,0,0,0.0,0,0,empate,1
2021-08-28,san telmo,san martin sj,2,1,0.08823529411764708,0.38235294117647056,6,1,0.167,8,10,0,0,0.0,6,3,0.5,5,2,0,0,0.0,3,1,gana_local,1
